id,filename,ext,embedding_no_type,element_type,function.name,function.parameters,function.type,embedding,author,repo_name,tag,import,import.name,import.from,import.path,constant,constant.name,constant.value,function.docstring,class.name,method.name,method.parameters,class.field,class.instance_field,method.type,method.decorator,class.base,field.name,field.default
scverse_scanpy_1.10.1,conf.py,python,"qualname_overrides = {
    ""sklearn.neighbors._dist_metrics.DistanceMetric"": ""sklearn.metrics.DistanceMetric"",
    ""scanpy.plotting._matrixplot.MatrixPlot"": ""scanpy.pl.MatrixPlot"",
    ""scanpy.plotting._dotplot.DotPlot"": ""scanpy.pl.DotPlot"",
    ""scanpy.plotting._stacked_violin.StackedViolin"": ""scanpy.pl.StackedViolin"",
    ""pandas.core.series.Series"": ""pandas.Series"",
}",constant,,,,"Constant: qualname_overrides = {
    ""sklearn.neighbors._dist_metrics.DistanceMetric"": ""sklearn.metrics.DistanceMetric"",
    ""scanpy.plotting._matrixplot.MatrixPlot"": ""scanpy.pl.MatrixPlot"",
    ""scanpy.plotting._dotplot.DotPlot"": ""scanpy.pl.DotPlot"",
    ""scanpy.plotting._stacked_violin.StackedViolin"": ""scanpy.pl.StackedViolin"",
    ""pandas.core.series.Series"": ""pandas.Series"",
}",scverse,scanpy,1.10.1,,,,,"qualname_overrides = {
    ""sklearn.neighbors._dist_metrics.DistanceMetric"": ""sklearn.metrics.DistanceMetric"",
    ""scanpy.plotting._matrixplot.MatrixPlot"": ""scanpy.pl.MatrixPlot"",
    ""scanpy.plotting._dotplot.DotPlot"": ""scanpy.pl.DotPlot"",
    ""scanpy.plotting._stacked_violin.StackedViolin"": ""scanpy.pl.StackedViolin"",
    ""pandas.core.series.Series"": ""pandas.Series"",
}",qualname_overrides,"{
    ""sklearn.neighbors._dist_metrics.DistanceMetric"": ""sklearn.metrics.DistanceMetric"",
    ""scanpy.plotting._matrixplot.MatrixPlot"": ""scanpy.pl.MatrixPlot"",
    ""scanpy.plotting._dotplot.DotPlot"": ""scanpy.pl.DotPlot"",
    ""scanpy.plotting._stacked_violin.StackedViolin"": ""scanpy.pl.StackedViolin"",
    ""pandas.core.series.Series"": ""pandas.Series"",
}",,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,"nitpick_ignore = [
    # Technical issues
    (""py:class"", ""numpy.int64""),  # documented as “attribute”
    # Will probably be documented
    (""py:class"", ""scanpy._settings.Verbosity""),
    (""py:class"", ""scanpy.neighbors.OnFlySymMatrix""),
    (""py:class"", ""scanpy.plotting._baseplot_class.BasePlot""),
    # Currently undocumented
    # https://github.com/mwaskom/seaborn/issues/1810
    (""py:class"", ""seaborn.matrix.ClusterGrid""),
    (""py:class"", ""samalg.SAM""),
    # Won’t be documented
    (""py:class"", ""scanpy.plotting._utils._AxesSubplot""),
    (""py:class"", ""scanpy._utils.Empty""),
    (""py:class"", ""numpy.random.mtrand.RandomState""),
    (""py:class"", ""scanpy.neighbors._types.KnnTransformerLike""),
    # Will work once scipy 1.8 is released
    (""py:class"", ""scipy.sparse.base.spmatrix""),
    (""py:class"", ""scipy.sparse.csr.csr_matrix""),
]",constant,,,,"Constant: nitpick_ignore = [
    # Technical issues
    (""py:class"", ""numpy.int64""),  # documented as “attribute”
    # Will probably be documented
    (""py:class"", ""scanpy._settings.Verbosity""),
    (""py:class"", ""scanpy.neighbors.OnFlySymMatrix""),
    (""py:class"", ""scanpy.plotting._baseplot_class.BasePlot""),
    # Currently undocumented
    # https://github.com/mwaskom/seaborn/issues/1810
    (""py:class"", ""seaborn.matrix.ClusterGrid""),
    (""py:class"", ""samalg.SAM""),
    # Won’t be documented
    (""py:class"", ""scanpy.plotting._utils._AxesSubplot""),
    (""py:class"", ""scanpy._utils.Empty""),
    (""py:class"", ""numpy.random.mtrand.RandomState""),
    (""py:class"", ""scanpy.neighbors._types.KnnTransformerLike""),
    # Will work once scipy 1.8 is released
    (""py:class"", ""scipy.sparse.base.spmatrix""),
    (""py:class"", ""scipy.sparse.csr.csr_matrix""),
]",scverse,scanpy,1.10.1,,,,,"nitpick_ignore = [
    # Technical issues
    (""py:class"", ""numpy.int64""),  # documented as “attribute”
    # Will probably be documented
    (""py:class"", ""scanpy._settings.Verbosity""),
    (""py:class"", ""scanpy.neighbors.OnFlySymMatrix""),
    (""py:class"", ""scanpy.plotting._baseplot_class.BasePlot""),
    # Currently undocumented
    # https://github.com/mwaskom/seaborn/issues/1810
    (""py:class"", ""seaborn.matrix.ClusterGrid""),
    (""py:class"", ""samalg.SAM""),
    # Won’t be documented
    (""py:class"", ""scanpy.plotting._utils._AxesSubplot""),
    (""py:class"", ""scanpy._utils.Empty""),
    (""py:class"", ""numpy.random.mtrand.RandomState""),
    (""py:class"", ""scanpy.neighbors._types.KnnTransformerLike""),
    # Will work once scipy 1.8 is released
    (""py:class"", ""scipy.sparse.base.spmatrix""),
    (""py:class"", ""scipy.sparse.csr.csr_matrix""),
]",nitpick_ignore,"[
    # Technical issues
    (""py:class"", ""numpy.int64""),  # documented as “attribute”
    # Will probably be documented
    (""py:class"", ""scanpy._settings.Verbosity""),
    (""py:class"", ""scanpy.neighbors.OnFlySymMatrix""),
    (""py:class"", ""scanpy.plotting._baseplot_class.BasePlot""),
    # Currently undocumented
    # https://github.com/mwaskom/seaborn/issues/1810
    (""py:class"", ""seaborn.matrix.ClusterGrid""),
    (""py:class"", ""samalg.SAM""),
    # Won’t be documented
    (""py:class"", ""scanpy.plotting._utils._AxesSubplot""),
    (""py:class"", ""scanpy._utils.Empty""),
    (""py:class"", ""numpy.random.mtrand.RandomState""),
    (""py:class"", ""scanpy.neighbors._types.KnnTransformerLike""),
    # Will work once scipy 1.8 is released
    (""py:class"", ""scipy.sparse.base.spmatrix""),
    (""py:class"", ""scipy.sparse.csr.csr_matrix""),
]",,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,plot_include_source = True,constant,,,,Constant: plot_include_source = True,scverse,scanpy,1.10.1,,,,,plot_include_source = True,plot_include_source,True,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,"plot_formats = [(""png"", 90)]",constant,,,,"Constant: plot_formats = [(""png"", 90)]",scverse,scanpy,1.10.1,,,,,"plot_formats = [(""png"", 90)]",plot_formats,"[(""png"", 90)]",,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,plot_html_show_formats = False,constant,,,,Constant: plot_html_show_formats = False,scverse,scanpy,1.10.1,,,,,plot_html_show_formats = False,plot_html_show_formats,False,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,plot_html_show_source_link = False,constant,,,,Constant: plot_html_show_source_link = False,scverse,scanpy,1.10.1,,,,,plot_html_show_source_link = False,plot_html_show_source_link,False,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,plot_working_directory = HERE.parent,constant,,,,Constant: plot_working_directory = HERE.parent,scverse,scanpy,1.10.1,,,,,plot_working_directory = HERE.parent,plot_working_directory,HERE.parent,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,"extlinks = {
    ""issue"": (""https://github.com/scverse/scanpy/issues/%s"", ""issue%s""),
    ""pr"": (""https://github.com/scverse/scanpy/pull/%s"", ""pr%s""),
}",constant,,,,"Constant: extlinks = {
    ""issue"": (""https://github.com/scverse/scanpy/issues/%s"", ""issue%s""),
    ""pr"": (""https://github.com/scverse/scanpy/pull/%s"", ""pr%s""),
}",scverse,scanpy,1.10.1,,,,,"extlinks = {
    ""issue"": (""https://github.com/scverse/scanpy/issues/%s"", ""issue%s""),
    ""pr"": (""https://github.com/scverse/scanpy/pull/%s"", ""pr%s""),
}",extlinks,"{
    ""issue"": (""https://github.com/scverse/scanpy/issues/%s"", ""issue%s""),
    ""pr"": (""https://github.com/scverse/scanpy/pull/%s"", ""pr%s""),
}",,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,sys,import,,,,Import: sys,scverse,scanpy,1.10.1,import sys,sys,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,datetime from datetime,import,,,,Import: datetime from datetime,scverse,scanpy,1.10.1,from datetime import datetime,datetime,datetime,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,Path from pathlib,import,,,,Import: Path from pathlib,scverse,scanpy,1.10.1,from pathlib import Path,Path,pathlib,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,matplotlib,import,,,,Import: matplotlib,scverse,scanpy,1.10.1,import matplotlib,matplotlib,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,scanpy,import,,,,Import: scanpy,scverse,scanpy,1.10.1,import scanpy,scanpy,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,conf.py,python,Version from packaging.version,local_import,,,,Import: Version from packaging.version,scverse,scanpy,1.10.1,from packaging.version import Version,Version,packaging.version,packaging.version,,,,,,,,,,,,,,
,conf.py,python,,,,,,File: docs,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,conf.py,python,,,,,,Directory: docs\conf.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,cite.py,python,"cite_role(  # noqa: PLR0917
    name: str,
    rawsource: str,
    text: str,
    lineno: int,
    inliner: Inliner,
    options: Mapping[str, Any] = MappingProxyType({}),
    content: Sequence[str] = (),
) -> tuple[list[nodes.Node], list[nodes.system_message]]",function,cite_role,"(  # noqa: PLR0917
    name: str,
    rawsource: str,
    text: str,
    lineno: int,
    inliner: Inliner,
    options: Mapping[str, Any] = MappingProxyType({}),
    content: Sequence[str] = (),
)","tuple[list[nodes.Node], list[nodes.system_message]]","Function: cite_role(  # noqa: PLR0917
    name: str,
    rawsource: str,
    text: str,
    lineno: int,
    inliner: Inliner,
    options: Mapping[str, Any] = MappingProxyType({}),
    content: Sequence[str] = (),
) -> tuple[list[nodes.Node], list[nodes.system_message]]",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,cite.py,python,setup(app: Sphinx),function,setup,(app: Sphinx),,Function: setup(app: Sphinx),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,cite.py,python,MappingProxyType from types,import,,,,Import: MappingProxyType from types,scverse,scanpy,1.10.1,from types import MappingProxyType,MappingProxyType,types,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,cite.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,cite.py,python,nodes from docutils,import,,,,Import: nodes from docutils,scverse,scanpy,1.10.1,"from docutils import nodes, utils",nodes,docutils,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,cite.py,python,utils from docutils,import,,,,Import: utils from docutils,scverse,scanpy,1.10.1,"from docutils import nodes, utils",utils,docutils,,,,,,,,,,,,,,,
,cite.py,python,,,,,,File: docs\extensions,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,cite.py,python,,,,,,Directory: docs\extensions\cite.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,debug_docstrings.py,python,"pd_new(app, what, name, obj, options, lines)",function,pd_new,"(app, what, name, obj, options, lines)",,"Function: pd_new(app, what, name, obj, options, lines)",scverse,scanpy,1.10.1,,,,,,,,"# noqa: PLR0917",,,,,,,,,,
scverse_scanpy_1.10.1,debug_docstrings.py,python,setup(app: Sphinx),function,setup,(app: Sphinx),,Function: setup(app: Sphinx),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,debug_docstrings.py,python,_pd_orig = sphinx.ext.napoleon._process_docstring,constant,,,,Constant: _pd_orig = sphinx.ext.napoleon._process_docstring,scverse,scanpy,1.10.1,,,,,_pd_orig = sphinx.ext.napoleon._process_docstring,_pd_orig,sphinx.ext.napoleon._process_docstring,,,,,,,,,,,
scverse_scanpy_1.10.1,debug_docstrings.py,python,os,import,,,,Import: os,scverse,scanpy,1.10.1,import os,os,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,debug_docstrings.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,debug_docstrings.py,python,sphinx.ext.napoleon,import,,,,Import: sphinx.ext.napoleon,scverse,scanpy,1.10.1,import sphinx.ext.napoleon,sphinx.ext.napoleon,,,,,,,,,,,,,,,,
,debug_docstrings.py,python,,,,,,File: docs\extensions,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,debug_docstrings.py,python,,,,,,Directory: docs\extensions\debug_docstrings.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,function_images.py,python,"insert_function_images(  # noqa: PLR0917
    app: Sphinx, what: str, name: str, obj: Any, options: Options, lines: list[str]
)",function,insert_function_images,"(  # noqa: PLR0917
    app: Sphinx, what: str, name: str, obj: Any, options: Options, lines: list[str]
)",,"Function: insert_function_images(  # noqa: PLR0917
    app: Sphinx, what: str, name: str, obj: Any, options: Options, lines: list[str]
)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,function_images.py,python,setup(app: Sphinx),function,setup,(app: Sphinx),,Function: setup(app: Sphinx),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,function_images.py,python,Path from pathlib,import,,,,Import: Path from pathlib,scverse,scanpy,1.10.1,from pathlib import Path,Path,pathlib,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,function_images.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Any",TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,function_images.py,python,Any from typing,import,,,,Import: Any from typing,scverse,scanpy,1.10.1,"from typing import TYPE_CHECKING, Any",Any,typing,,,,,,,,,,,,,,,
,function_images.py,python,,,,,,File: docs\extensions,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,function_images.py,python,,,,,,Directory: docs\extensions\function_images.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,git_ref.py,python,git(*args: str) -> str,function,git,(*args: str),str,Function: git(*args: str) -> str,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,git_ref.py,python,"set_ref(app: Sphinx, config: Config)",function,set_ref,"(app: Sphinx, config: Config)",,"Function: set_ref(app: Sphinx, config: Config)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,git_ref.py,python,setup(app: Sphinx) -> None,function,setup,(app: Sphinx),None,Function: setup(app: Sphinx) -> None,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,git_ref.py,python,re,import,,,,Import: re,scverse,scanpy,1.10.1,import re,re,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,git_ref.py,python,subprocess,import,,,,Import: subprocess,scverse,scanpy,1.10.1,import subprocess,subprocess,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,git_ref.py,python,lru_cache from functools,import,,,,Import: lru_cache from functools,scverse,scanpy,1.10.1,from functools import lru_cache,lru_cache,functools,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,git_ref.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
,git_ref.py,python,,,,,,File: docs\extensions,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,git_ref.py,python,,,,,,Directory: docs\extensions\git_ref.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,has_attr_test.py,python,"has_member(obj_path: str, attr: str) -> bool",function,has_member,"(obj_path: str, attr: str)",bool,"Function: has_member(obj_path: str, attr: str) -> bool",scverse,scanpy,1.10.1,,,,,,,,"# https://jinja.palletsprojects.com/en/3.0.x/api/#custom-tests",,,,,,,,,,
scverse_scanpy_1.10.1,has_attr_test.py,python,setup(app: Sphinx),function,setup,(app: Sphinx),,Function: setup(app: Sphinx),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,has_attr_test.py,python,get_annotations from inspect,import,,,,Import: get_annotations from inspect,scverse,scanpy,1.10.1,from inspect import get_annotations,get_annotations,inspect,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,has_attr_test.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,has_attr_test.py,python,DEFAULT_NAMESPACE from jinja2.defaults,local_import,,,,Import: DEFAULT_NAMESPACE from jinja2.defaults,scverse,scanpy,1.10.1,from jinja2.defaults import DEFAULT_NAMESPACE,DEFAULT_NAMESPACE,jinja2.defaults,jinja2.defaults,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,has_attr_test.py,python,import_string from jinja2.utils,local_import,,,,Import: import_string from jinja2.utils,scverse,scanpy,1.10.1,from jinja2.utils import import_string,import_string,jinja2.utils,jinja2.utils,,,,,,,,,,,,,,
,has_attr_test.py,python,,,,,,File: docs\extensions,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,has_attr_test.py,python,,,,,,Directory: docs\extensions\has_attr_test.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,param_police.py,python,"scanpy_log_param_types(self, fields, field_role=""param"", type_role=""type"")",function,scanpy_log_param_types,"(self, fields, field_role=""param"", type_role=""type"")",,"Function: scanpy_log_param_types(self, fields, field_role=""param"", type_role=""type"")",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,param_police.py,python,"show_param_warnings(app, exception)",function,show_param_warnings,"(app, exception)",,"Function: show_param_warnings(app, exception)",scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,param_police.py,python,setup(app: Sphinx),function,setup,(app: Sphinx),,Function: setup(app: Sphinx),scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,param_police.py,python,_format_docutils_params_orig = NumpyDocstring._format_docutils_params,constant,,,,Constant: _format_docutils_params_orig = NumpyDocstring._format_docutils_params,scverse,scanpy,1.10.1,,,,,_format_docutils_params_orig = NumpyDocstring._format_docutils_params,_format_docutils_params_orig,NumpyDocstring._format_docutils_params,,,,,,,,,,,
scverse_scanpy_1.10.1,param_police.py,python,param_warnings = {},constant,,,,Constant: param_warnings = {},scverse,scanpy,1.10.1,,,,,param_warnings = {},param_warnings,{},,,,,,,,,,,
scverse_scanpy_1.10.1,param_police.py,python,warnings,import,,,,Import: warnings,scverse,scanpy,1.10.1,import warnings,warnings,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,param_police.py,python,TYPE_CHECKING from typing,import,,,,Import: TYPE_CHECKING from typing,scverse,scanpy,1.10.1,from typing import TYPE_CHECKING,TYPE_CHECKING,typing,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,param_police.py,python,NumpyDocstring from sphinx.ext.napoleon,local_import,,,,Import: NumpyDocstring from sphinx.ext.napoleon,scverse,scanpy,1.10.1,from sphinx.ext.napoleon import NumpyDocstring,NumpyDocstring,sphinx.ext.napoleon,sphinx.ext.napoleon,,,,,,,,,,,,,,
,param_police.py,python,,,,,,File: docs\extensions,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
,param_police.py,python,,,,,,Directory: docs\extensions\param_police.py,scverse,scanpy,1.10.1,,,,,,,,,,,,,,,,,,
scverse_scanpy_1.10.1,cli.py,python,[instance] _DelegatingSubparsersAction.command = _command,class_field,,,,Class field: [instance] _DelegatingSubparsersAction.command = _command,scverse,scanpy,1.10.1,,,,,,,,,_DelegatingSubparsersAction,__init__,"(self, *args, _command: str, _runargs: dict[str, Any], **kwargs)",self.command = _command,self.command = _command,,,,,
scverse_scanpy_1.10.1,cli.py,python,"[instance] _DelegatingSubparsersAction._name_parser_map = choices = _CommandDelegator(
            _command, self, **_runargs
        )",class_field,,,,"Class field: [instance] _DelegatingSubparsersAction._name_parser_map = choices = _CommandDelegator(
            _command, self, **_runargs
        )",scverse,scanpy,1.10.1,,,,,,,,,_DelegatingSubparsersAction,__init__,"(self, *args, _command: str, _runargs: dict[str, Any], **kwargs)","self._name_parser_map = self.choices = _CommandDelegator(
            _command, self, **_runargs
        )","self._name_parser_map = self.choices = _CommandDelegator(
            _command, self, **_runargs
        )",,,,,
